input_path,labels
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05Atopic10064.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/8_22.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/10_37.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/2_8.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_245.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/230_10_2.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/9_10.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_86.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/1_84.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05DryFeet060204.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05Atopic0322041.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/7_1.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_133.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/10_45.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_118.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/10_1.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_129.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/1_60.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/111_6_3.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/10_32.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_247.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/8_18.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_84.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/1_40.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_167.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05Atopic0712046.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05Atopic042802.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/0_9.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_159.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05AtopicAreola3.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_215.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/2_5.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/124_6_17.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/1_2.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_177.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_240.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_315.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_105.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_280.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_99.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05KeratosisPilaris0510043.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_114.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05Atopic12060423.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_11.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_88.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_175.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/227_10_0.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05Atopic12060424.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05Atopic12060422.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-03ichthyosis020127.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05Atopic21.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/0_7.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/9_3.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/1_30.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05AtopicDerm0419042.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/2_26.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05Atopic0504055.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/9_8.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_62.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_124.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_45.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05AtopicFaceBaby1.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/10_28.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_59.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05Atopic10067.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/126_6_18.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/4_7.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_1.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05AtopicFace0105043ok.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/8_9.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/10_3.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05IchthyosisSexLinked0308041.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/7_6.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/0_6.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/1_28.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_87.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/1_85.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_233.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_32.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/7_7.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_115.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05AtopicChild1011041.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/9_5.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05Atopic12016.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_101.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_200.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/1_12.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/0_8.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05Eczema1006.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_94.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05AtopicDerm0112043.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/1_17.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_153.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_38.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_36.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_331.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05Atopic1206042.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/8_25.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05Atopic042803.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_16.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-03ichthyosis030127.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_324.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05Atopic0712047.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_194.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-03Icthyosis.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/8_2.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05HyperlinearCreases.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/109_6_1.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/236_10_9.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_75.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05Atopic12014.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/1_71.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/10_22.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/2_15.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_217.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_257.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/10_31.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05Atopic10062.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05Atopic1206043.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/10_18.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/8_17.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_95.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_265.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_302.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/7_3.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/7_0.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/8_3.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/1_33.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05AtopicFossa1.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05KeratosisPilaris0510047.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_295.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_74.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_157.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/10_19.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_90.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/9_17.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_308.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_321.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05Atopic12060417.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/1_50.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_203.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_109.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/137_6_28.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_191.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_165.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_296.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/1_43.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_13.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05AtopicChild101104.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05AtopicDerm0419043.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/123_6_15.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05Atopic12060425.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/5_4.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/128_6_20.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_201.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_49.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/1_31.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05AtopicDermHand.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/115_6_7.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_316.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_164.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_24.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/8_19.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05AtopicHand4.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_2.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05AtopicDerm0419046.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_51.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_286.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05Atopic0712044.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_100.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/2_27.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_184.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_281.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_174.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_147.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_283.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_20.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/135_6_27.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_222.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05AtopicDerm1103.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/2_30.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/10_29.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/234_10_7.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/2_7.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_61.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_277.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05AtopicWrist.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05IchthyosisSexLinked030804.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05Atopic0405048.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/1_27.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_18.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/1_14.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_207.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05KeratosisPilaris.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05Atopic03290447.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_263.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/1_56.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_17.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/10_5.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_231.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_66.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_158.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_108.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_229.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_128.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_121.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/1_46.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/9_1.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/1_51.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_301.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05AtopicDerm041904.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/1_47.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05AtopicHand1q.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_113.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_176.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05Atopic021011.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/2_4.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/1_35.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/8_10.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_135.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05Atopic0712048.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/4. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k/t-tinea-body-183.jpg,4
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/4. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k/t-candidiasis-large-skin-folds-127.jpg,4
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/4. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k/v-tinea-foot-plantar-56.jpg,4
